curso;codigo;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;Correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Regimen_general;Regimen_adultos;Regimen_especial;pub_adh_inf1;pub_noadh_inf1;priv_adh_inf1;priv_noadh_inf1;pub_inf2;priv_c_inf2;priv_noc_inf2;pub_pri;priv_c_pri;priv_noc_pri;pub_eso;priv_c_eso;priv_noc_eso;pub_bach_ord;priv_c_bach_ord;priv_noc_bach_ord;pub_bach_adul;pub_bach_semi_dist;pub_fpbasica;priv_c_fpbas;priv_noc_fpbas;pub_fpgm_ord;priv_c_fpgm_ord;priv_noc_fpgm_ord;pub_fpgm_adul;pub_fpgm_semi_dist;priv_noc_fpgm_semi_dist;pub_fpgs_ord;priv_c_fpgs_ord;priv_noc_fpgs_ord;pub_fpgs_adul;priv_noc_fpgs_adul;pub_fpgs_semi_dist;priv_noc_fpgs_semi_dist;pub_ce_gm;pri_noc_ce_gm;pub_ce_gs;pri_noc_ce_gs;pub_ee;priv_c_ee;priv_noc_ee;pub_ccff_gm_apd;priv_ccff_gm_apd;pub_ccff_gs_apd;priv_ccff_gs_apd;pub_ESD;priv_ESD;priv_Master_EA;pub_Dra;priv_Dra;pub_Ens_Mus;priv_Ens_Mus;pub_Ens_Dan;priv_Ens_Dan;pub_Ens_no_reg_mus;priv_Ens_no_reg_mus;pub_Ens_no_reg_dan;priv_Ens_no_reg_dan;pub_idi;pub_idi_libre;pub_Ens_no_reg_idi;pub_Dep_gm;priv_Dep_gm;pub_Dep_gs;priv_Dep_gs;pub_Adul_formal;pub_planes
22;29701261;Instituto de Educación Secundaria;Fuente Luna;Público;C/ Ronda El Olivar, s/n;Pizarra;29080;Pizarra;Málaga;29560;951269883;29701261.edu@juntadeandalucia.es;36,75889711394886;-4,709444046020508;347415,0196;4069489,021;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701295;Instituto de Educación Secundaria;Salvador Rueda;Público;C/ Hermanos López Campos, 14;Vélez-Málaga;29094;Vélez-Málaga;Málaga;29700;951289500;29701295.edu@juntadeandalucia.es;36,77031112025607;-4,101499915122986;401697,1287;4069958,411;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701301;Instituto Provincial de Educación Permanente;Málaga;Público;Paseo Paseo Marítimo Antonio Machado, 38;Málaga;29067;Málaga;Málaga;29002;951293640;29701301.edu@juntadeandalucia.es;36,70814955859801;-4,429185390472412;372348,5308;4063449,005;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N
22;29701313;Instituto de Educación Secundaria;Torre del Prado;Público;C/ Cristobalina Fernández, 8;Campanillas;29067;Málaga;Málaga;29590;951298610;iestorredelprado@gmail.com;36,723810760901536;-4,537224769592285;362725,9402;4065335,81;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701325;Instituto de Educación Secundaria;Profesor Pablo del Saz;Público;C/ Calvario, 30;Marbella;29069;Marbella;Málaga;29600;951270505;29701325.edu@juntadeandalucia.es;36,515456716622445;-4,890793561935425;330694,0931;4042785,253;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701337;Instituto de Educación Secundaria;Itaba;Público;C/ Extramuros, s/n;Teba;29089;Teba;Málaga;29327;952712745;29701337.edu@juntadeandalucia.es;36,983974671601196;-4,915781021118164;329496,7157;4094809,854;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701349;Instituto de Educación Secundaria;Playamar;Público;Ronda Alta Benyamina;Torremolinos;29901;Torremolinos;Málaga;29620;951293898;29701349.edu@juntadeandalucia.es;36,634608493676474;-4,496927261352539;366170,2705;4055382,88;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;S;N;N;S;N;N;N;N;N;S;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701350;Instituto de Educación Secundaria;Christine Picasso;Público;C/ Rachmaninov, 4;Málaga;29067;Málaga;Málaga;29002;951298604;29701350.edu@juntadeandalucia.es;36,71522185509357;-4,430881482064478;372208,7464;4064235,851;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701362;Escuela Municipal de Música;Francisco Díaz (Paco Guardamontes);Público;Plaza de la Legión, s/n;Alhaurín el Grande;29008;Alhaurín el Grande;Málaga;29120;952297935;escuelademusica@alhaurinelgrande.es;36,643964463;-4,686691352;349221,6955;4056702,184;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;29701374;Escuela Municipal de Música y Danza;;Público;C/ Las Flores, s/n. Arroyo de la Miel;Benalmádena;29025;Benalmádena;Málaga;29631;952566549;francisco.moreno@benalmadena.es;36,601462279;-4,534892125;362717,0948;4051759,317;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;S;N;N;N;N;N;N;N;N;N;N
22;29701386;Centro Docente Privado;Jobesa;Privado;"C/ Huerta del Obispo, 23; 2ºC";Málaga;29067;Málaga;Málaga;29007;952285003;jobesamalaga@yahoo.es;36,720085475;-4,428307701;372446,6664;4064771,981;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701404;Centro Docente Privado;Adenta;Privado;"Psje. Noblejas, 2; 1º 3";Málaga;29067;Málaga;Málaga;29002;952315115;info@adenta.net;36,713695411;-4,427495258;372508,6635;4064061,999;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701416;Instituto de Educación Secundaria;Las Salinas;Público;C/ Domingo Ortega, 24;Fuengirola;29054;Fuengirola;Málaga;29640;951269890;29701416.edu@juntadeandalucia.es;36,55615539463198;-4,618740758896706;355132,3416;4046856,148;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701428;Instituto de Educación Secundaria;Mercedes Labrador;Público;C/ Feria de Abril, s/n;Fuengirola;29054;Fuengirola;Málaga;29640;952665780;29701428.edu@juntadeandalucia.es;36,54971571817674;-4,623767590382097;354670,3737;4046149,328;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701431;Instituto de Educación Secundaria;La Cala de Mijas;Público;C/ Llano de la Cala, s/n;Mijas;29070;Mijas;Málaga;29649;951269538;29701431.edu@juntadeandalucia.es;36,50811842844222;-4,690067768096924;348654,8661;4041636,811;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29701441;Centro Docente Privado;El Pinar;Privado;Cmo. de la Acequia, s/n;Alhaurín de la Torre;29007;Alhaurín de la Torre;Málaga;29130;952413731;p12antonio@colegioelpinar.com;36,66592704999563;-4,573539770715001;359377,3708;4058966,871;S;N;N;N;N;N;N;N;N;S;N;N;S;N;N;S;N;N;S;N;N;N;N;N;N;N;S;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;29710016;Escuela Municipal de Música y Danza;;Público;C/ Hernando de Carabeo, 80;Nerja;29075;Nerja;Málaga;29780;952548410;escuelademusicaydanza@nerja.es;36,744934744;-3,876616514;421741,477;4066935,935;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;29710028;Escuela Municipal de Música;Rafael Reyes Vergel;Público;Avda. Santa María del Reposo, s/n;Campillos;29032;Campillos;Málaga;29320;952725280;escuelademusicacampillos@gmail.com;37,04680743;-4,861907125;334428,3683;4101686,001;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;41000016;Colegio de Educación Infantil y Primaria;Maestro José Páez Moriana;Público;C/ Santa Ana, s/n;Aguadulce;41001;Aguadulce;Sevilla;41550;954822535;41000016.edu@juntadeandalucia.es;37,25276719777177;-4,989177283055142;323588,8595;4124767,388;S;N;N;N;N;N;N;S;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000028;Colegio de Educación Infantil y Primaria;Alanís;Público;C/ Granada, s/n;Alanís;41002;Alanís;Sevilla;41380;955889900;41000028.edu@juntadeandalucia.es;38,03739585;-5,712596552;261940,651;4213437,987;S;N;N;N;N;N;N;S;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000031;Colegio de Educación Infantil y Primaria;Santa Teresa;Público;C/ Soleá, s/n;Albaida del Aljarafe;41003;Albaida del Aljarafe;Sevilla;41809;955622882;41000031.edu@juntadeandalucia.es;37,422304399113216;-6,165754795074463;219851,4277;4146427,554;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000053;Instituto de Educación Secundaria;La Campana;Público;Avda. Molino de Viento, s/n;La Campana;41022;La Campana;Sevilla;41429;955649508;41000053.edu@juntadeandalucía.es;37,56635122499224;-5,4293060302734375;285446,9535;4160476,613;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000065;Colegio de Educación Infantil y Primaria;Cervantes;Público;Plaza Doctor Fléming, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622348;41000065.edu@juntadeandalucia.es;37,33631625612842;-5,8447265625;247978,9502;4135978,329;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000077;Colegio de Educación Infantil y Primaria;Concepción Vázquez;Público;C/ Vascongadas, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622369;41000077.edu@juntadeandalucia.es;37,337237531725904;-5,835961103439331;248758,7439;4136057,196;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000089;Instituto de Educación Secundaria;Miguel Servet;Público;Paseo Miguel de Unamuno, 8;Sevilla;41091;Sevilla;Sevilla;41020;955623647;41000089.edu@juntadeandalucia.es;37,40020720630876;-5,939542651176453;239798,0222;4143326,315;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000107;Colegio de Educación Infantil y Primaria;Hermelinda Núñez;Público;C/ Daoiz, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622520;ceiphermelinda@gmail.com;37,33561676155391;-5,840837359428406;248321,2429;4135890,323;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000119;Colegio de Educación Infantil y Primaria;José Ramón;Público;C/ Galeota, 11;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622521;41000119.edu@juntadeandalucia.es;37,32270053279447;-5,859242677688599;246646,8858;4134506,171;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000120;Colegio de Educación Infantil y Primaria;Manuel Alonso;Público;C/ Blanca de los Ríos, 24;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622501;41000120.edu@juntadeandalucia.es;37,33478930224442;-5,845820903778076;247876,8699;4135811,797;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000132;Colegio de Educación Infantil y Primaria;Pedro Gutiérrez;Público;Plaza de España, 1;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622524;41000132.edu@juntadeandalucia.es;37,33928477037483;-5,849554538726807;247561,0799;4136320,667;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000156;Colegio de Educación Infantil y Primaria;Antonio Machado;Público;C/ Francisco Calatrava Jurado, 2;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622665;41000156.edu@juntadeandalucia.es;37,347088395;-5,840322079;248405,2151;4137162,025;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000168;Colegio de Educación Infantil y Primaria;Reina Fabiola;Público;C/ Arriero, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622685;41000168.edu@juntadeandalucia.es;37,33084808229475;-5,836336612701416;248704,1645;4135349,122;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000171;Colegio de Educación Infantil y Primaria;San Mateo;Público;Plaza Madre de Dios, s/n. Bda. Pablo VI;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622690;41000171.edu@juntadeandalucia.es;37,34546026887949;-5,837130546569824;248682,5495;4136972,836;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000181;Colegio de Educación Infantil y Primaria;Ángeles Martín Mateo;Público;Bda. de la Liebre, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955623285;41000181.edu@juntadeandalucia.es;37,35826172177418;-5,870175361633301;245797,9542;4138482,033;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000201;Centro Docente Privado;Nuestra Señora del Águila;Privado;C/ Mairena, 36-38;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955687360;direccioncolegio.alcala@salesianos.edu;37,33850784;-5,841544718;248268,2207;4136213,05;S;N;N;N;N;N;N;N;S;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000211;Centro Docente Privado de Educación Especial;San Juan de Dios - Nuestro Padre Jesús del Gran Poder;Privado;Ctra. Sevilla-Malaga Km 14.5;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955687400;franciscojose.gata@sjd.es;37,32804745;-5,817026347;250406,1247;4134987,083;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000272;Instituto de Educación Secundaria;Cristóbal de Monroy;Público;Avda. de la Constitución, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;954100911;41000272.edu@juntadeandalucia.es;37,348386837;-5,843282948;248147,2266;4137314,02;S;S;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;S;S;N;N;N;S;N;N;N;N;N;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N
22;41000284;Instituto de Educación Secundaria;Al-Guadaira;Público;Avda. 28 de Febrero, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622641;41000284.edu@juntadeandalucia.es;37,34140019168774;-5,831969976425171;249126,2599;4136508,532;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;S;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000296;Colegio de Educación Infantil y Primaria;Alcalde Joaquín García;Público;C/ Escultor Esteban Domínguez, s/n;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955622736;41000296.edu@juntadeandalucia.es;37,3477119817597;-5,837860107421875;248625,4243;4137224,665;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000302;Centro Docente Privado de Educación Especial;Molinos del Guadaíra;Privado;Ctra. de Alcalá, Km. 1,5;Alcalá de Guadaíra;41004;Alcalá de Guadaíra;Sevilla;41500;955611668;molinosdelguadaira@hotmail.com;37,3381435023653047105263157894736842105;-5,8447004520781679868421052631578947368;247987,3752;4136181,04;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000326;Escuela Municipal de Música;;Público;C/ Cádiz, 2;Sanlúcar la Mayor;41087;Sanlúcar la Mayor;Sevilla;41800;633716752;direccion@conservatoriodesanlucar.com;37,387613165;-6,207020233;216067,6594;4142700,859;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;41000338;Colegio de Educación Infantil y Primaria;Maestro Rafael Bravo Martín;Público;C/ Huertecilla, s/n;Alcalá del Río;41005;Alcalá del Río;Sevilla;41200;955622298;41000338.edu@juntadeandalucia.es;37,52153768916498;-5,9810686111450195;236547,8688;4156907,213;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000341;Centro Docente Privado;CATS Formación;Privado;C/ Cardenal Lluch, 35-37;Sevilla;41091;Sevilla;Sevilla;41005;954656937;gerencia@catsformacion.com;37,382510161;-5,967513267;237259,7141;4141439,905;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000351;Escuela Municipal de Música y Danza;Juan Luis Galán Ojedo;Público;C/ Tetuán, 15;Lebrija;41053;Lebrija;Sevilla;41740;955974068;escuelademusica@lebrija.es;36,917818426;-6,080086957;225614,203;4090188,252;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;41000375;Colegio de Educación Infantil y Primaria;Ntra. Sra. del Carmen;Público;C/ Pino Carrasco, s/n;Esquivel;41005;Alcalá del Río;Sevilla;41209;955622243;41000375.edu@juntadeandalucia.es;37,547573414;-5,943281323;239978,6031;4159691,42;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000387;Colegio de Educación Infantil y Primaria;San Ignacio del Viar;Público;C/ Picasso, s/n;San Ignacio del Viar;41005;Alcalá del Río;Sevilla;41209;955622886;41000387.edu@juntadeandalucia.es;37,547328708;-5,996310666;235291,8123;4159812,414;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000399;Colegio de Educación Infantil y Primaria;San Isidro;Público;Avda. Los Colegios, s/n;El Viar;41005;Alcalá del Río;Sevilla;41319;671566131;41000399.edu@juntadeandalucia.es;37,5731981975108;-5,91318885947483;242725,9122;4162452,39;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000405;Colegio de Educación Infantil y Primaria;Miguel de Cervantes;Público;C/ Virgen del Consuelo, 26;Alcolea del Río;41006;Alcolea del Río;Sevilla;41449;955649736;41000405.edu@juntadeandalucia.es;37,61401441;-5,66560887;264723,5026;4166332,256;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;41000417;Colegio de Educación Infantil y Primaria;Purísima Concepción;Público;Blvar. Director Carlos Guallart Liarte, s/n;La Algaba;41007;La Algaba;Sevilla;41980;955623144;41000417.edu@juntadeandalucia.es;37,463707823;-6,014251885;233408,891;4150582,659;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
